Labels,Scores
0,0.27170855
0,0.69061464
0,0.7729179
0,0.8468148
0,0.8043483
0,0.8036177
0,0.7874365
0,0.754934
0,0.7639346
0,0.7461397
0,0.7698802
0,0.1682852
0,0.2146641
0,0.14755467
0,0.21608578
0,0.5901243
0,0.7589757
0,0.77312297
0,0.71596944
0,0.7382858
0,0.7390561
0,0.77647305
0,0.78934616
0,0.8485368
1,0.61580783
1,0.57870924
1,0.5647948
1,0.6084286
1,0.6659083
1,0.62998843
1,0.6521332
1,0.70782787
1,0.6426711
1,0.65615994
1,0.6228672
1,0.6851611
1,0.7387117
1,0.6768955
1,0.6679498
1,0.71418744
1,0.7116434
1,0.7207395
1,0.75261647
1,0.70384216
1,0.63345635
1,0.7327191
1,0.69905615
1,0.7052256
1,0.67748886
1,0.6880133
1,0.680929
1,0.7189366
1,0.7305205
1,0.694306
1,0.69637597
1,0.6849981
1,0.645403
1,0.6733302
1,0.6004414
1,0.54223835
1,0.6612416
1,0.6687515
1,0.62259203
1,0.56043756
1,0.5765833
1,0.6279492
1,0.6331145
1,0.5989933
1,0.6351622
1,0.63561624
1,0.65665215
1,0.67408466
1,0.63973576
1,0.62314373
1,0.66716653
1,0.67214304
1,0.6250514
1,0.65136456
1,0.7172088
1,0.7154111
1,0.6762426
1,0.7249179
1,0.7247122
1,0.7473353
1,0.096548475
1,0.0
1,0.22270943
1,0.6466594
1,0.715036
1,0.6999451
1,0.7192859
1,0.6618107
1,0.6838016
1,0.66520685
1,0.7251242
1,0.6513086
1,0.64523226
1,0.66838473
1,0.61347884
1,0.6847417
1,0.68879557
1,0.66117495
1,0.66047096
1,0.7284282
1,0.76140887
1,0.8042219
1,0.75095844
1,0.7455124
1,0.7328113
1,0.72771126
1,0.8139298
1,0.87314796
1,0.7877699
1,0.7602427
1,0.8190887
1,0.84091467
1,0.86144805
1,0.8405263
1,0.83399075
1,0.8579064
1,0.78381723
1,0.8026438
1,0.8881803
1,0.85272646
1,0.84233105
1,0.85094494
1,0.7850661
1,0.83992255
1,0.7689808
1,0.78055656
1,0.71721816
1,0.7625093
1,0.722282
1,0.7530892
1,0.7110943
1,0.65724814
1,0.6122691
1,0.641688
1,0.65117925
1,0.67906016
1,0.64267725
1,0.693373
1,0.7616025
1,0.69748545
1,0.658455
1,0.6825747
1,0.69422513
1,0.7227758
1,0.74624455
1,0.7583522
1,0.738062
1,0.79492116
1,0.87737685
1,0.9212079
1,0.86272866
1,0.85590076
1,0.89614004
1,0.9199231
1,0.885853
1,0.8873014
0,0.8902742
0,0.9191667
0,0.92617697
0,0.9578877
0,0.96289366
0,0.9982262
0,0.93147457
0,0.78451055
0,0.89741707
0,0.89051485
0,0.8740683
0,0.85713154
0,0.8804195
0,0.92324454
0,0.8842063
0,0.7931319
0,0.887347
0,0.8912046
0,0.9199933
0,0.85317403
0,0.8518501
0,0.9129785
0,0.9457658
0,0.94752204
0,0.96158427
0,1.0
0,0.95203125
0,0.9293587
0,0.98703694
0,0.99408084
0,0.972143
0,0.9104833
0,0.87102985
0,0.8917207
0,0.84695345
0,0.91806334
0,0.9041259
0,0.8736353
0,0.84374845
0,0.8654218
0,0.85946023
0,0.83747196
0,0.8212777
0,0.9266381
0,0.95289665
0,0.9159229
0,0.9036331
0,0.9139939
0,0.8839715
0,0.8472128
0,0.85887396
0,0.9108296
0,0.89238685
0,0.9068197
0,0.79829496
0,0.7594954
0,0.70408016
0,0.82796454
0,0.72761744
0,0.7497089
0,0.6456555
0,0.6911259
0,0.7159726
0,0.7064984
0,0.67834544
0,0.7912166
0,0.7295739
0,0.7066596
0,0.729183
0,0.6601866
0,0.74192345
0,0.8142242
0,0.83742386
0,0.857368
0,0.75834733
0,0.76180017
0,0.85581523
0,0.8330539
0,0.8467798
0,0.81838846
0,0.7668082
0,0.8360025
0,0.8182316
0,0.8267643
0,0.79939216
0,0.83749956
0,0.78926224
0,0.8250337
0,0.79261786
0,0.79970485
0,0.8104147
0,0.7662351
0,0.8595402
0,0.88342094
0,0.89487296
0,0.93764836
0,0.8781379
0,0.80344695
0,0.9382865
0,1.0
0,0.9104062
0,0.9416201
0,0.93045926
0,0.98500085
0,0.93802845
0,0.9577518
0,0.9775709
0,0.9133973
0,0.9185905
0,0.99397475
0,0.961427
0,0.9217629
0,0.98925006
0,0.9813613
0,0.860365
0,0.8774255
0,0.90151286
0,0.878367
0,0.88828
0,0.8892547
0,0.8499654
0,0.9431523
0,0.86858404
0,0.83404034
0,0.7955958
1,0.85021114
1,0.8641833
1,0.74991775
1,0.7749798
1,0.8122933
1,0.7985303
1,0.82184523
1,0.902344
1,0.82450265
1,0.8498501
1,0.758877
1,0.79844916
1,0.7501723
1,0.7525038
1,0.8173424
1,0.787432
1,0.7504557
1,0.72331315
1,0.71752095
1,0.77743894
1,0.8192342
1,0.82512903
1,0.8824106
1,0.85670596
1,0.8270795
1,0.9057079
1,0.84658974
1,0.7716555
1,0.8753959
1,0.80085254
1,0.76764077
1,0.7466852
1,0.8177357
1,0.7253955
1,0.75566745
1,0.7401831
1,0.81464
1,0.77570784
1,0.76650774
1,0.705958
1,0.8096481
1,0.78182304
1,0.78433436
1,0.70065045
1,0.6165039
1,0.59184974
1,0.58020866
1,0.49582073
1,0.646148
1,0.8142193
1,0.7762316
1,0.6654394
1,0.6565276
1,0.7683561
1,0.72925097
1,0.5940997
1,0.6074836
1,0.59694576
1,0.66752815
1,0.70159394
1,0.69255656
1,0.7177965
1,0.63983005
1,0.5634736
1,0.6536322
1,0.70071596
1,0.7217238
1,0.6662246
1,0.58656615
1,0.6827613
1,0.66862303
1,0.6636458
1,0.6720749
1,0.6131351
1,0.46992657
1,0.52792734
1,0.51154107
1,0.6044314
1,0.5954233
1,0.54675555
1,0.47374097
1,0.47555852
1,0.49515772
1,0.5297991
1,0.5214418
1,0.4744797
1,0.46376646
1,0.5368299
1,0.5406878
1,0.48868346
1,0.47526586
1,0.5877593
1,0.54361683
1,0.5359148
1,0.63972455
1,0.50109553
0,0.57191926
0,0.5427799
0,0.56980026
0,0.42045948
0,0.34682047
0,0.50923
0,0.48471954
0,0.5248346
0,0.3650399
0,0.35977
0,0.3717331
0,0.36969763
0,0.36759964
0,0.44037822
0,0.25341958
0,0.19491898
0,0.20792079
0,0.31964472
0,0.4075676
0,0.26029742
0,0.23623739
0,0.21595122
0,0.08918464
0,0.15384974
0,0.05197965
0,0.0
0,0.15545426
0,0.25139877
0,0.24984896
0,0.36715454
0,0.17815748
0,0.29244015
0,0.2269166
0,0.1683823
0,0.18433225
0,0.69874847
0,0.6934617
0,0.7997561
0,0.7775398
0,0.7089373
0,0.76386386
0,0.76164037
0,0.7064086
0,0.6789559
0,0.72902215
0,0.66017187
0,0.7601793
0,0.7754642
0,0.7375129
0,0.70361555
0,0.7457889
0,0.7014287
0,0.73150665
0,0.6653133
0,0.74047875
0,0.74706507
0,0.7388183
0,0.7562441
0,0.7608963
0,0.74827754
0,0.71189606
0,0.6460054
0,0.6743587
0,0.7805956
0,0.7483983
0,0.771957
0,0.8083772
0,0.74714
0,0.75867283
0,0.72949135
0,0.6975156
0,0.7500305
0,0.7333104
0,0.72252786
0,0.7754458
0,0.83394283
0,0.73415357
0,0.6620518
0,0.7121563
0,0.73849183
0,0.72792286
0,0.7249387
0,0.6865582
0,0.66363907
0,0.7339991
0,0.7231487
0,0.7082715
0,0.73126346
0,0.58409077
0,0.68838525
0,0.66208637
0,0.6394345
0,0.679872
0,0.8113223
0,0.77031106
0,0.7540465
0,0.74553233
0,0.7640816
0,0.78942114
0,0.78440714
0,0.72222555
0,0.7689557
0,0.7021836
0,0.70804703
0,0.7677099
0,0.62265074
0,0.7039482
0,0.7463622
0,0.70486844
0,0.70357513
0,0.7799752
0,0.7942736
0,0.8109446
0,0.7313089
0,0.81061274
0,0.7034211
0,0.66926014
0,0.7379351
0,0.7426889
0,0.66376895
0,0.71233743
0,0.63055235
0,0.6234198
0,0.6136799
0,0.636278
0,0.70429546
0,0.7347723
0,0.82765055
0,0.83790094
0,0.85021615
0,0.85843503
0,0.7085338
0,0.7734718
0,0.78369343
0,0.8573329
0,0.7476259
0,0.6901961
0,0.10195194
0,0.0
0,0.2868569
0,0.6977167
0,0.80702233
0,0.8319076
0,0.8658595
0,0.8413419
0,0.83632493
0,0.7501533
0,0.67519647
0,0.81894153
0,0.813674
0,0.7426981
0,0.77365583
0,0.7544012
0,0.7816923
0,0.8507154
0,0.8501358
0,0.8189461
0,0.8512492
0,0.74964744
0,0.802799
1,0.7658908
1,0.6994509
1,0.62346476
1,0.6474669
1,0.67916745
1,0.7484145
1,0.7080537
1,0.7512388
1,0.68705326
1,0.7218109
1,0.6871124
1,0.61110455
1,0.62643814
1,0.68536067
1,0.6557054
1,0.63229656
1,0.7262074
1,0.66686183
1,0.67301255
1,0.64536583
1,0.6414981
1,0.6611116
1,0.5606574
1,0.66638505
1,0.659367
1,0.5637274
1,0.60175896
1,0.67105097
1,0.6689158
1,0.6436495
1,0.65121305
1,0.5934651
1,0.64715546
1,0.6192135
1,0.6920007
1,0.709489
1,0.6451273
1,0.5504682
1,0.65341985
1,0.7066701
1,0.7208012
1,0.64035726
1,0.69525963
1,0.6513213
1,0.73832446
1,0.7673027
1,0.7905612
1,0.7326646
1,0.8167298
1,0.82437736
1,0.84840655
1,0.9174667
1,0.93282443
1,0.87495863
1,0.893517
1,0.90131664
1,1.0
1,0.94652617
1,0.9485452
1,0.9064543
1,0.93147826
1,0.8595393
1,0.7930278
1,0.73821074
1,0.88051564
1,0.8344662
1,0.7346103
1,0.7932335
1,0.88273656
1,0.88073295
1,0.89575005
1,0.5500346
1,0.3967818
1,0.48889983
1,0.37996608
1,0.42400515
1,0.5356893
1,0.5728511
1,0.4083699
1,0.3942691
1,0.4411777
1,0.40705737
1,0.49406162
1,0.42378616
1,0.41612655
1,0.38561872
1,0.43156824
1,0.44259012
1,0.39494914
1,0.36260384
1,0.4318703
1,0.4382846
1,0.49778217
1,0.5079574
1,0.46882752
1,0.48935944
1,0.4990169
1,0.50216454
1,0.5020214
1,0.5148284
1,0.41910508
1,0.47307968
1,0.49575356
1,0.49488574
1,0.46039852
1,0.36970493
1,0.3264948
1,0.3230619
1,0.33437437
1,0.37801385
1,0.38224396
1,0.35637012
1,0.29989195
1,0.2667182
1,0.30301747
1,0.34047025
1,0.3938047
1,0.4405106
1,0.47004303
1,0.49081078
1,0.5158019
1,0.5463568
1,0.52075285
1,0.5130481
1,0.47156978
1,0.4764833
1,0.4731695
1,0.56293523
1,0.52842975
1,0.4773948
1,0.5648394
1,0.5941274
1,0.625286
1,0.51265574
1,0.5224011
1,0.4755343
1,0.49076658
1,0.55406344
1,0.64162046
1,0.46578172
1,0.49460143
1,0.44374803
1,0.40912488
1,0.45450866
1,0.38880953
1,0.4920868
1,0.49900636
1,0.4252764
1,0.45152384
1,0.36234644
1,0.38834274
1,0.23858479
1,0.20372583
1,0.115430646
1,0.17714651
1,0.14081125
1,0.068774916
1,0.05594822
1,0.036905322
1,0.09795987
1,0.022039698
1,0.25119776
1,0.029184956
1,0.16021554
1,0.18231744
1,0.14839162
1,0.0
1,0.009931227
1,0.16355765
1,0.16396634
1,0.2301606
1,0.22399218
1,0.2773319
1,0.28686306
1,0.24757807
1,0.18041801
1,0.25254247
1,0.2519388
1,0.20801404
1,0.16334634
1,0.19303916
1,0.2620261
1,0.20495433
1,0.19651094
1,0.12224453
1,0.114529684
1,0.1334398
1,0.11780984
1,0.16471027
1,0.14295511
1,0.061653666
1,0.20877141
1,0.25830603
1,0.2904184
1,0.31370988
1,0.019080117
1,0.08882467
1,0.008581466
1,0.03618854
1,0.14283697
1,0.28755894
1,0.28204513
1,0.19441414
1,0.17694816
1,0.19031082
1,0.33366406
1,0.21063912
1,0.14304876
1,0.17906754
1,0.39694604
1,0.42195782
1,0.31491148
1,0.33151156
1,0.3663292
1,0.5554192
1,0.51217496
1,0.5189841
1,0.63501984
1,0.55249304
1,0.62626046
1,0.69503945
1,0.67485857
1,0.7075127
0,0.7788264
0,0.78815925
0,0.78736925
0,0.80856055
0,0.8450529
0,0.926916
0,0.84372497
0,0.8456844
0,0.7751083
0,0.7906619
0,0.70809907
0,0.79624534
0,0.8041244
0,0.8022337
0,0.6948819
0,0.8151953
0,0.7852691
0,0.731186
0,0.7376901
0,0.7771619
0,0.7512967
0,0.7376982
0,0.73104525
0,0.7511747
0,0.76432365
0,0.68433785
0,0.8020776
0,0.74750745
0,0.7393071
0,0.841353
0,0.80963826
0,0.8004207
0,0.81553584
0,0.8255208
0,0.7368727
0,0.76110977
0,0.890306
0,0.8869322
0,0.7675356
0,0.78043437
0,0.9100734
0,0.8960643
0,1.0
0,0.9886794
1,0.37046704
1,0.41011775
1,0.41041133
1,0.44161934
1,0.49591506
1,0.43408412
1,0.39994773
1,0.47983631
1,0.4044984
1,0.31447342
1,0.41853684
1,0.45048007
1,0.5461076
1,0.55887985
1,0.47081694
1,0.5846654
1,0.6734494
1,0.67928356
1,0.5595263
1,0.49591663
1,0.55425674
1,0.59332085
1,0.6376419
1,0.5665621
1,0.59407234
1,0.61890316
1,0.6478161
1,0.5527101
1,0.5075561
1,0.43607032
1,0.5333816
1,0.594472
1,0.49740288
1,0.45887288
1,0.48820183
1,0.5291114
1,0.41788405
1,0.41843757
1,0.34165674
1,0.32069227
1,0.46538192
1,0.4326299
1,0.42168105
1,0.445743
1,0.5592669
1,0.63986075
1,0.6935925
1,0.7852192
1,0.89236486
1,0.95265603
1,0.7402648
1,0.74347776
1,0.66362494
1,0.79832655
1,0.7701399
1,0.78515726
1,0.70505863
1,0.6841524
1,0.6523568
1,0.71876043
1,0.6752843
1,0.7219661
1,0.7301326
1,0.7760308
1,0.8061333
1,0.6472358
1,0.62557656
1,0.5670038
1,0.7563766
1,0.7535412
1,0.6470877
1,0.5561458
1,0.47176698
1,0.4232571
1,0.54304004
1,0.5442574
1,0.587526
1,0.6005693
1,0.6139959
1,0.7163436
1,0.7112284
1,0.69650036
1,0.63776374
1,0.62152743
1,0.60725266
1,0.6719169
1,0.6193196
1,0.6992024
1,0.69636434
1,0.76098293
1,0.76903856
1,0.7317354
1,0.79189575
1,0.8248694
1,0.7704744
1,0.70471776
1,0.6588117
1,0.7633299
1,0.80428517
1,0.7654401
1,0.801278
1,0.82039756
1,0.9111231
1,0.9481789
1,0.92521244
1,0.8898966
1,1.0
1,0.9821981
1,0.94480413
1,0.8734008
1,0.83348435
1,0.7385627
1,0.7191055
1,0.67357016
1,0.29177538
1,0.36623204
1,0.271517
1,0.2778703
1,0.15363993
1,0.121579565
1,0.087553225
1,0.027363714
1,0.044402488
1,0.047602903
1,0.039563265
1,0.11134049
1,0.08464795
1,0.01660498
1,0.0
1,0.06222614
1,0.11035028
1,0.023588493
1,0.008361572
1,0.1012104
1,0.11606313
1,0.12614937
1,0.19134066
1,0.10411829
1,0.07742575
1,0.17983197
1,0.1810459
1,0.2732241
1,0.30337727
1,0.258124
1,0.27869195
1,0.32670763
1,0.31981
1,0.26325154
1,0.28681037
1,0.23918435
1,0.27501127
1,0.37255988
1,0.3626913
1,0.49107766
1,0.38928038
1,0.40652242
1,0.32938552
1,0.40650034
1,0.36637226
1,0.39625734
1,0.42656466
1,0.38158184
1,0.55534124
1,0.5337723
1,0.45480278
1,0.530876
1,0.4223979
1,0.43056753
1,0.4731734
1,0.52056676
1,0.46312365
1,0.46380115
1,0.4306232
1,0.45053574
1,0.49974358
1,0.51483816
1,0.4798825
1,0.5962114
1,0.42303076
1,0.6100886
1,0.57585245
1,0.5299007
1,0.6543976
1,0.5737397
1,0.5780456
1,0.5667517
1,0.6790483
1,0.6903695
1,0.69490856
1,0.70478606
1,0.77891713
1,0.7041774
1,0.7603459
1,0.81415004
1,0.7092201
1,0.8087812
0,0.6806561
0,0.5875479
0,0.7083999
0,0.80941033
0,0.7391828
0,0.82644093
0,0.8220158
0,0.7347376
0,0.71742636
0,0.6988677
0,0.6276544
0,0.73171854
0,0.7065131
0,0.68703204
0,0.6968223
0,0.7002799
0,0.75244343
0,0.74514455
0,0.65417385
0,0.66913766
0,0.68380135
0,0.68340975
0,0.71124804
0,0.6894227
0,0.6252332
0,0.6961171
0,0.6492479
0,0.71993476
0,0.7149161
0,0.66555685
0,0.7137449
0,0.70177686
0,0.7097346
0,0.797158
0,0.5880609
0,0.6190933
0,0.6651969
0,0.6460642
0,0.6534906
0,0.6975134
0,0.73480344
0,0.7681637
0,0.7702988
0,0.78092045
0,0.7006172
0,0.6306703
0,0.6658228
0,0.7041895
0,0.74483466
0,0.6809483
0,0.74453515
0,0.85306835
0,0.94639313
0,0.6582354
0,0.7100707
0,0.7393487
0,0.7086085
0,0.84427124
0,0.79450506
0,0.78917164
0,0.7742511
0,0.8581474
0,0.700067
0,0.6328554
0,0.64624417
0,0.67934513
0,0.77604276
0,0.7322096
0,0.759147
0,0.8118839
0,0.8577326
0,0.824024
0,0.79935044
0,0.749106
0,0.64892644
0,0.7555668
0,0.7843927
0,0.8318359
0,0.868303
0,0.98127174
0,0.9135947
0,0.78977126
0,0.9867631
0,0.8013007
0,0.86801934
0,0.8704656
0,0.77687544
0,0.89198285
0,0.91748726
0,0.86253405
0,0.9147007
0,0.91238993
0,0.91521066
0,0.9345117
0,0.89378244
0,1.0
0,0.81097806
0,0.8047723
0,0.9802237
0,0.9489412
0,0.8787991
0,0.9107166
0,0.9817469
0,0.900065
0,0.9772621
0,0.91304934
0,0.9761402
0,0.9122508
0,0.7803483
0,0.881471
0,0.90959054
0,0.7681533
0,0.8517031
0,0.8814209
0,0.81365913
0,0.9143249
0,0.91584873
0,0.9106019
0,0.9220337
0,0.6727746
0,0.8850768
0,0.90546435
0,0.8405104
0,0.7429216
0,0.8748327
0,0.88031805
0,0.9597727
0,0.9350217
0,0.78320503
0,0.8139806
0,0.7978614
0,0.8713751
0,0.830342
1,0.52984285
1,0.25388613
1,0.089848876
1,0.112672836
1,0.03539956
1,0.08269393
1,0.13763797
1,0.25530627
1,0.16631448
1,0.28489536
1,0.20799787
1,0.15049295
1,0.036473196
1,0.0
1,0.006242962
1,0.12740485
1,0.23324484
1,0.18820266
1,0.20399553
1,0.16384877
1,0.2553502
1,0.30169782
1,0.19842175
1,0.1320398
1,0.056971755
1,0.3039323
1,0.34817415
1,0.36444405
1,0.315915
1,0.34675828
1,0.47916594
1,0.40874442
1,0.45660734
1,0.3010268
1,0.37971225
1,0.36299402
1,0.50867754
1,0.5582711
1,0.52369505
1,0.5335433
1,0.38552395
1,0.4377961
1,0.49207643
1,0.5581076
1,0.44810545
1,0.51385057
1,0.4766191
1,0.5037388
1,0.5753127
1,0.39731628
1,0.48138335
1,0.41194764
1,0.5371467
1,0.44103408
1,0.6401415
1,0.7004086
1,0.54625183
1,0.5749155
1,0.52649266
1,0.59632915
1,0.60777193
1,0.5985307
1,0.4880204
0,0.95147943
0,0.9060874
0,0.9099018
0,0.91799253
0,0.87629116
0,0.9753352
0,0.91117716
0,0.8835685
0,0.94566137
0,0.8219664
0,0.89901876
0,0.86295074
0,0.8771756
0,0.8415394
0,0.81473446
0,0.82585776
0,0.8765247
0,0.9258645
0,0.9475098
0,0.93029785
0,0.8906953
0,0.88047624
0,0.90743643
0,0.9712624
0,0.95898783
0,0.94970375
0,0.9500938
0,1.0
0,0.4155756
0,0.6462033
0,0.57237494
0,0.49981487
0,0.6055101
0,0.5832799
0,0.46757808
0,0.467597
0,0.5986148
0,0.45678592
0,0.42329141
0,0.48815504
0,0.6710424
0,0.5805667
0,0.5065162
0,0.47504735
0,0.3031853
0,0.4298901
0,0.4797845
0,0.2980017
0,0.3164445
0,0.31800053
0,0.47034344
0,0.5474206
0,0.4118538
0,0.30318993
0,0.35846484
0,0.36418617
0,0.36939502
0,0.2016259
0,0.35914734
0,0.0
0,0.19866866
0,0.2570712
0,0.20209675
0,0.30653304
0,0.17417254
0,0.2171047
0,0.3745584
0,0.28389296
0,0.32814595
0,0.10893021
0,0.12137687
0,0.35969645
0,0.3477686
0,0.44254884
0,0.31455982
0,0.36362064
0,0.37292746
0,0.28752178
0,0.4164369
0,0.38646394
0,0.4513103
0,0.3334621
0,0.35169658
0,0.37650788
0,0.1341467
0,0.16287713
0,0.16393328
0,0.28644753
0,0.4523997
0,0.45346722
0,0.43284145
0,0.51367116
0,0.57609046
0,0.5210015
0,0.4580209
0,0.54521996
0,0.49966297
0,0.51087
0,0.48275685
0,0.4518792
0,0.57818466
0,0.5681348
0,0.5863579
0,0.5356796
0,0.59514755
0,0.60223264
0,0.6724839
0,0.57401013
0,0.5981376
0,0.66631365
0,0.6868456
0,0.57421124
0,0.6216134
0,0.5879678
0,0.6045663
0,0.49950096
0,0.36506855
0,0.22815901
1,0.32403493
1,0.4912036
1,0.38704714
1,0.21660186
1,0.12579128
1,0.16583227
1,0.26032805
1,0.2100722
1,0.1542036
1,0.17554764
1,0.1307468
1,0.14280213
1,0.13488601
1,0.19838883
1,0.25319666
1,0.19744587
1,0.31542116
1,0.3135066
1,0.24537563
1,0.34240493
1,0.35582274
1,0.3603432
1,0.4229746
1,0.42976934
1,0.39879742
1,0.48547974
1,0.47575676
1,0.4492527
1,0.5879017
1,0.57669973
1,0.4809151
1,0.534344
1,0.553997
1,0.6209666
1,0.59310424
1,0.53439957
1,0.5164727
1,0.6245706
1,0.6229746
1,0.60455495
1,0.540678
1,0.4877027
1,0.5720114
1,0.60119
1,0.54510045
1,0.5307632
1,0.5686477
1,0.49213395
1,0.60997456
1,0.6116009
1,0.6613922
1,0.62896943
1,0.6303757
1,0.6571402
1,0.6525882
1,0.6123453
1,0.6885539
1,0.78471136
1,0.79759103
1,0.7902834
1,0.74537814
1,0.7190752
1,0.71376836
1,0.70683724
1,0.7469178
1,0.6438377
1,0.7278438
1,0.74792767
1,0.7440043
1,0.7356653
1,0.74084467
1,0.7401626
1,0.7828372
1,0.7508975
1,0.72172993
1,0.78605956
1,0.75015146
1,0.7560533
1,0.8728187
1,0.8565868
1,0.8942886
1,0.84441787
1,0.82575464
1,0.8312397
1,0.8249612
1,0.8158247
1,0.7610989
1,0.812314
1,0.7617692
1,0.79404867
1,0.77484083
1,0.7583499
1,0.7462054
1,0.730176
1,0.6692767
1,0.5685868
1,0.5126474
1,0.617603
1,0.61350554
1,0.60864455
1,0.5736981
1,0.5406276
1,0.60364574
1,0.54892033
1,0.60615003
1,0.56103975
1,0.7100619
1,0.66160184
1,0.6922476
1,0.65265214
1,0.63826966
1,0.68660265
1,0.6482331
1,0.6353967
1,0.66276675
1,0.6598107
1,0.6950668
1,0.642305
1,0.6565472
1,0.7493402
1,0.8263212
0,0.7999764
0,0.76762986
0,0.77699363
0,0.84962475
0,0.78107613
0,0.8011713
0,0.7892589
0,0.8369957
0,0.94187003
0,0.8916855
0,0.79640776
0,0.91599894
0,0.82891273
0,0.90101117
0,0.8205111
0,0.8300256
0,0.8607388
0,0.877029
0,0.88569945
0,0.9126649
0,0.89703447
0,0.80286014
0,0.87391555
0,0.88563275
0,0.9753696
0,0.92576414
0,0.8406094
0,0.77061105
0,0.8291239
0,0.9665909
0,0.9102674
0,0.93647987
0,0.9529261
0,0.91112787
0,0.98837316
0,0.96561205
0,0.90452296
0,0.90380174
0,0.85389507
0,0.9933647
0,0.94272876
0,1.0
0,0.93433267
0,0.98913103
0,0.9834159
0,0.978549
0,0.9412326
0,0.90926343
0,0.849291
0,0.88999593
0,0.8781733
0,0.8952475
0,0.92444634
0,0.78728276
0,0.93424994
0,0.8181073
0,0.89077616
0,0.8861501
0,0.8890276
0,0.8429346
0,0.9077893
0,0.9799617
0,0.81735784
0,0.8472126
0,0.80790997
0,0.83677894
0,0.9097361
0,0.8656252
0,0.7802376
0,0.6697798
0,0.80788517
0,0.90765876
0,0.81838274
0,0.82707447
0,0.80237216
0,0.77576905
0,0.8759318
0,0.7554871
0,0.80597395
0,0.6384955
0,0.7730584
0,0.7626324
0,0.73687273
0,0.82131255
0,0.7356408
0,0.76015675
0,0.7249631
0,0.7285751
0,0.64330024
0,0.6885034
0,0.7186783
0,0.65735596
0,0.6176208
0,0.6347195
0,0.06154642
0,0.0
0,0.15271042
0,0.675113
0,0.6602593
0,0.60170066
0,0.61137193
0,0.59653986
0,0.68363166
0,0.6207873
0,0.64665663
0,0.7005568
0,0.60622615
0,0.6172365
0,0.63040453
0,0.6642734
0,0.6757525
0,0.6746917
0,0.6572649
0,0.7060604
0,0.59785587
0,0.61928105
0,0.58433807
0,0.5805139
0,0.62010276
0,0.5729235
0,0.54444337
0,0.572558
0,0.6167945
0,0.46583006
0,0.553901
0,0.5467173
0,0.5845255
0,0.5366156
0,0.5007671
0,0.56161815
0,0.50397134
0,0.566055
0,0.57739764
0,0.6035536
0,0.51951027
0,0.49136043
0,0.59216654
0,0.5594113
0,0.63394874
0,0.5690162
0,0.60902786
0,0.56673497
0,0.5355582
0,0.6169223
0,0.5658385
0,0.5513119
0,0.55994254
0,0.47342256
0,0.5759315
0,0.57758194
0,0.62649304
0,0.57738125
0,0.57022053
0,0.8643788
0,0.79523253
0,0.7838677
0,0.77575946
0,0.8936697
0,0.770175
0,0.77409476
0,0.82270765
0,0.61899257
0,0.5764982
0,0.7627791
0,0.64273417
0,0.865158
0,0.9269603
0,0.7332836
0,0.6304935
0,0.7275858
0,0.854937
0,0.83166367
0,0.84898007
0,0.86132437
0,0.913662
0,0.9666866
0,0.9661481
0,0.9599004
0,0.9211413
0,0.797723
0,0.9176125
0,0.97829294
0,1.0
0,0.8564032
0,0.96212816
0,0.8673753
0,0.8968419
0,0.9489827
0,0.937813
0,0.8354938
0,0.89666885
0,0.9016392
0,0.8138939
0,0.9008591
0,0.88487005
0,0.8406979
0,0.80036366
0,0.8093979
0,0.7627159
0,0.8301641
0,0.79641145
0,0.6671952
1,0.8004515
1,0.76437795
1,0.83218807
1,0.8306376
1,0.7846575
1,0.7830481
1,0.6593645
1,0.7432542
1,0.63807386
1,0.7489994
1,0.5222605
1,0.42068976
1,0.6227454
1,0.561674
1,0.542309
1,0.3536808
1,0.40505385
1,0.5657826
1,0.4929573
1,0.45328724
1,0.25935134
1,0.576102
1,0.26066905
1,0.10158476
1,0.57030326
1,0.40656835
1,0.52299047
1,0.57200307
1,0.4360244
1,0.7332616
1,0.58421737
1,0.646147
1,0.45577067
1,0.76773196
1,0.6692078
1,0.47490555
1,0.40524712
1,0.25355518
1,0.408949
1,0.58285046
1,0.5254766
1,0.43393275
1,0.530121
1,0.54606974
1,0.7068003
1,0.60884184
1,0.60919935
1,0.4641478
1,0.59260064
1,0.61153436
1,0.39400882
1,0.4110547
1,0.43744048
1,0.38179278
1,0.37347364
1,0.24181351
1,0.21771176
1,0.20909922
1,0.23148093
1,0.17963526
1,0.07555915
1,0.0
1,0.15819791
1,0.16536447
1,0.18616846
1,0.19862959
1,0.30274084
0,0.40459794
0,0.66071033
0,0.7174324
0,0.7267108
0,0.6084228
0,0.5994079
0,0.5458545
0,0.6578799
0,0.6476589
0,0.6838818
0,0.6857424
0,0.7178031
0,0.7178769
0,0.7784019
0,0.791832
0,0.73984134
0,0.62158847
0,0.6589859
0,0.54470545
0,0.58367884
0,0.7305726
0,0.7835796
0,0.8485848
0,0.55811006
0,0.5913901
0,0.6101947
0,0.64493036
0,0.60605705
0,0.6946712
0,0.7479171
0,0.67943144
0,0.74239856
0,0.49313912
0,0.57802856
0,0.6078641
0,0.5303292
0,0.6604969
0,0.5641803
0,0.48143262
0,0.570269
0,0.45802924
0,0.41544792
0,0.5304821
0,0.5920586
0,0.6130734
0,0.41955215
0,0.48267126
0,0.56713635
0,0.4511095
0,0.59229934
0,0.4961075
0,0.6000501
0,0.5530457
0,0.6513116
0,0.57759017
0,0.63346976
